regulatoryGene	targetGene	weight
FBgn0029660	FBgn0050091	0.00581846123817745
FBgn0033788	FBgn0266902	0.00581806633154004
FBgn0042134	FBgn0266902	0.00581806633154004
FBgn0052190	FBgn0266902	0.00581806633154004
FBgn0085489	FBgn0266902	0.00581806633154004
FBgn0260991	FBgn0266902	0.00581806633154004
FBgn0264565	FBgn0266902	0.00581806633154004
FBgn0030452	FBgn0266902	0.00581806633154004
FBgn0035152	FBgn0036361	0.00581713853044846
FBgn0004197	FBgn0036361	0.00581713853044846
FBgn0040096	FBgn0036361	0.00581713853044846
FBgn0028515	FBgn0036361	0.00581713853044846
FBgn0040512	FBgn0002715	0.00581670131344857
FBgn0264489	FBgn0265639	0.00581616874545633
FBgn0052636	FBgn0053346	0.00581567105338712
FBgn0264375	FBgn0053467	0.0058154280930858
FBgn0040074	FBgn0053834	0.00581460264991317
FBgn0033869	FBgn0265272	0.00581263323844002
FBgn0015737	FBgn0265950	0.00581216382094015
FBgn0039972	FBgn0037975	0.00581179740079938
FBgn0260467	FBgn0037975	0.00581179740079938
FBgn0034467	FBgn0266443	0.00581044169492632
FBgn0052228	FBgn0266443	0.00581044169492632
FBgn0028669	FBgn0266443	0.00581044169492632
FBgn0083013	FBgn0085807	0.0058093241893809
FBgn0262517	FBgn0050463	0.00580721440923836
FBgn0029771	FBgn0040097	0.00580511320639838
FBgn0263316	FBgn0035176	0.00580487514729957
FBgn0028375	FBgn0267142	0.00580438424615053
FBgn0039795	FBgn0267570	0.00580428580459106
FBgn0000317	FBgn0263133	0.00580406608237208
FBgn0039219	FBgn0031781	0.00580384304046432
FBgn0037835	FBgn0266830	0.00580140276256209
FBgn0035545	FBgn0266973	0.00580130501346672
FBgn0030613	FBgn0040959	0.00580050817180293
FBgn0028538	FBgn0267564	0.00579980373046601
FBgn0032416	FBgn0265635	0.00579866173315077
FBgn0267563	FBgn0051872	0.00579827888765114
FBgn0037648	FBgn0261054	0.00579771431103549
FBgn0030830	FBgn0050211	0.00579739493507487
FBgn0038243	FBgn0037773	0.00579606460404269
FBgn0265915	FBgn0004167	0.00579556853923547
FBgn0034068	FBgn0023522	0.00579387578710933
FBgn0004057	FBgn0015773	0.00579313037869451
FBgn0034136	FBgn0039034	0.00579260709547927
FBgn0085411	FBgn0038014	0.00579242820601917
FBgn0263381	FBgn0037183	0.00579126229070956
FBgn0035824	FBgn0045498	0.00579095158622508
FBgn0036538	FBgn0045498	0.00579095158622508
FBgn0023514	FBgn0045498	0.00579095158622508
FBgn0029594	FBgn0045498	0.00579095158622508
FBgn0039406	FBgn0034933	0.00579018302821609
FBgn0034961	FBgn0012018	0.00579012186827932
FBgn0039459	FBgn0012018	0.00579012186827932
FBgn0086346	FBgn0012018	0.00579012186827932
FBgn0031885	FBgn0039193	0.00578975152989582
FBgn0053319	FBgn0034283	0.00578954744211627
FBgn0262518	FBgn0045443	0.00578887876799809
FBgn0039863	FBgn0038451	0.00578871023364448
FBgn0032150	FBgn0264890	0.00578810324428479
FBgn0267959	FBgn0023522	0.00578651665711085
FBgn0032261	FBgn0267898	0.00578081307026024
FBgn0036279	FBgn0267898	0.00578081307026024
FBgn0038471	FBgn0267898	0.00578081307026024
FBgn0014949	FBgn0267898	0.00578081307026024
FBgn0030746	FBgn0267898	0.00578081307026024
FBgn0031043	FBgn0267898	0.00578081307026024
FBgn0267541	FBgn0002631	0.00578029795654695
FBgn0020521	FBgn0266847	0.00578010413346527
FBgn0067861	FBgn0039198	0.00577940344481913
FBgn0052298	FBgn0267628	0.00577938895270346
FBgn0260758	FBgn0267628	0.00577938895270346
FBgn0033079	FBgn0031135	0.00577926820925255
FBgn0259978	FBgn0031135	0.00577926820925255
FBgn0031485	FBgn0031135	0.00577926820925255
FBgn0032026	FBgn0260985	0.00577873436103521
FBgn0250906	FBgn0267134	0.00577743219755467
FBgn0052115	FBgn0012037	0.00577606501582898
FBgn0266160	FBgn0266703	0.0057755911349901
FBgn0038465	FBgn0039771	0.00577527775780775
FBgn0038739	FBgn0036780	0.00577449200582371
FBgn0038321	FBgn0265073	0.00577362727323649
FBgn0266072	FBgn0263215	0.00577234534372615
FBgn0029067	FBgn0263215	0.00577234534372615
FBgn0082967	FBgn0265922	0.00577136977770274
FBgn0260234	FBgn0265922	0.00577136977770274
FBgn0053912	FBgn0037017	0.00576932271422345
FBgn0038540	FBgn0260742	0.00576826734134712
FBgn0037156	FBgn0034663	0.00576621911312272
FBgn0038170	FBgn0038451	0.00576500418851254
