regulatoryGene	targetGene	weight
FBgn0044812	FBgn0037213	0.00620887185938491
FBgn0266808	FBgn0038190	0.00620602988415
FBgn0250842	FBgn0031747	0.00620478460429088
FBgn0063382	FBgn0003916	0.00620475822238734
FBgn0033192	FBgn0085274	0.00620413172897733
FBgn0038989	FBgn0259896	0.00620357610589348
FBgn0031635	FBgn0266220	0.00620354415203362
FBgn0261636	FBgn0003372	0.00619927272797163
FBgn0033494	FBgn0083045	0.0061990343535129
FBgn0046887	FBgn0083045	0.0061990343535129
FBgn0062565	FBgn0083045	0.0061990343535129
FBgn0026754	FBgn0083045	0.0061990343535129
FBgn0010380	FBgn0052644	0.00619846127299159
FBgn0034346	FBgn0265926	0.00619761864432029
FBgn0053062	FBgn0035886	0.00619272516972714
FBgn0052640	FBgn0035139	0.0061925149418024
FBgn0036588	FBgn0265688	0.00619220282467159
FBgn0037482	FBgn0265688	0.00619220282467159
FBgn0039581	FBgn0265688	0.00619220282467159
FBgn0265153	FBgn0265688	0.00619220282467159
FBgn0266413	FBgn0265688	0.00619220282467159
FBgn0037179	FBgn0063383	0.00619104818215864
FBgn0029995	FBgn0050025	0.00618898439108612
FBgn0261995	FBgn0034201	0.00618590275227947
FBgn0032899	FBgn0265527	0.00618530540434596
FBgn0038977	FBgn0265527	0.00618530540434596
FBgn0050241	FBgn0265527	0.00618530540434596
FBgn0040588	FBgn0029897	0.00618446324268403
FBgn0000046	FBgn0031523	0.00618010594467334
FBgn0036181	FBgn0031523	0.00618010594467334
FBgn0086265	FBgn0031523	0.00618010594467334
FBgn0028563	FBgn0031523	0.00618010594467334
FBgn0051522	FBgn0266009	0.00617832970266984
FBgn0086445	FBgn0038488	0.00617770331616785
FBgn0082987	FBgn0038341	0.00617624253754029
FBgn0032095	FBgn0033788	0.0061761141142686
FBgn0032473	FBgn0036089	0.00617606450725862
FBgn0036224	FBgn0052376	0.00617598619716101
FBgn0052198	FBgn0052376	0.00617598619716101
FBgn0032003	FBgn0050430	0.00617534045398486
FBgn0000556	FBgn0039768	0.00616931213202642
FBgn0000640	FBgn0039768	0.00616931213202642
FBgn0000721	FBgn0039768	0.00616931213202642
FBgn0033731	FBgn0039768	0.00616931213202642
FBgn0039290	FBgn0039768	0.00616931213202642
FBgn0003415	FBgn0039768	0.00616931213202642
FBgn0043530	FBgn0039768	0.00616931213202642
FBgn0067407	FBgn0039768	0.00616931213202642
FBgn0264495	FBgn0039768	0.00616931213202642
FBgn0031258	FBgn0039768	0.00616931213202642
FBgn0264843	FBgn0266652	0.00616275261121945
FBgn0038984	FBgn0053462	0.00615223480055441
FBgn0005590	FBgn0053462	0.00615223480055441
FBgn0085332	FBgn0053462	0.00615223480055441
FBgn0267265	FBgn0053462	0.00615223480055441
FBgn0031694	FBgn0053462	0.00615223480055441
FBgn0262109	FBgn0036639	0.00614472145060929
FBgn0031436	FBgn0000360	0.00614456885286515
FBgn0035691	FBgn0264483	0.00614139315161354
FBgn0037018	FBgn0011878	0.00614020079488126
FBgn0052533	FBgn0267767	0.00613929788644791
FBgn0063388	FBgn0267767	0.00613929788644791
FBgn0037780	FBgn0053499	0.00613647007956052
FBgn0029932	FBgn0267065	0.00613331853420072
FBgn0265816	FBgn0030949	0.00613298956404176
FBgn0262822	FBgn0266454	0.00613240371752962
FBgn0263802	FBgn0266179	0.00612965230555239
FBgn0041238	FBgn0264550	0.00612958343496531
FBgn0034956	FBgn0083058	0.006129007292898
FBgn0036072	FBgn0083058	0.006129007292898
FBgn0036782	FBgn0083058	0.006129007292898
FBgn0036860	FBgn0083058	0.006129007292898
FBgn0034065	FBgn0035933	0.00612876237912719
FBgn0267425	FBgn0035933	0.00612876237912719
FBgn0029940	FBgn0053301	0.0061283946728218
FBgn0036294	FBgn0264431	0.00612632444369158
FBgn0031765	FBgn0029857	0.00612239488156448
FBgn0000633	FBgn0265709	0.00612209200629701
FBgn0082927	FBgn0265709	0.00612209200629701
FBgn0261830	FBgn0265709	0.00612209200629701
FBgn0037678	FBgn0033774	0.00612144692348634
FBgn0265799	FBgn0261846	0.00612128522521887
FBgn0036688	FBgn0033770	0.00611847808553793
FBgn0030459	FBgn0031301	0.00611823646030407
FBgn0039776	FBgn0267135	0.00611790500995491
FBgn0262621	FBgn0031522	0.00611775594017526
FBgn0019890	FBgn0031522	0.00611775594017526
FBgn0024291	FBgn0031522	0.00611775594017526
FBgn0053710	FBgn0267957	0.00611713835427141
